Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Access Type,Source,EID
"Shiffrin, R.M., Schneider, W.","Controlled and automatic human information processing: II. Perceptual learning, automatic attending and a general theory",1977,"Psychological Review","84","2",,"127","190",,3695,10.1037/0033-295X.84.2.127,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149406088&doi=10.1037%2f0033-295X.84.2.127&partnerID=40&md5=8c9922df04136c66365661b2cc22c6ae",Article,,Scopus,2-s2.0-58149406088
"Hayes-Roth, B.","Evolution of cognitive structures and processes",1977,"Psychological Review","84","3",,"260","278",,170,10.1037/0033-295X.84.3.260,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001156497&doi=10.1037%2f0033-295X.84.3.260&partnerID=40&md5=3e909c95036dd0b665fe0473ceabc875",Article,,Scopus,2-s2.0-0001156497
"Coombs, C.H., Avrunin, G.S.","Single-peaked functions and the theory of preference",1977,"Psychological Review","84","2",,"216","230",,145,10.1037/0033-295X.84.2.216,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001250492&doi=10.1037%2f0033-295X.84.2.216&partnerID=40&md5=5f2a5ab4881f7ed54fdee11666be96ad",Article,,Scopus,2-s2.0-0001250492
"Schneider, W., Shiffrin, R.M.","Controlled and automatic human information processing: I. Detection, search, and attention",1977,"Psychological Review","84","1",,"1","66",,2993,10.1037/0033-295X.84.1.1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0346384291&doi=10.1037%2f0033-295X.84.1.1&partnerID=40&md5=443cf3f104d0ac570303232b820fce7b",Article,,Scopus,2-s2.0-0346384291
"Turvey, M.T.","Contrasting orientations to the theory of visual information processing",1977,"Psychological Review","84","1",,"67","88",,163,10.1037/0033-295X.84.1.67,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002829969&doi=10.1037%2f0033-295X.84.1.67&partnerID=40&md5=4a521acb70cdd1f082cde1b0a37a32fd",Article,,Scopus,2-s2.0-0002829969
"Powley, T.L.","The ventromedial hypothalamic syndrome, satiety, and a cephalic phase hypothesis.",1977,"Psychological review","84","1",,"89","126",,299,10.1037//0033-295X.84.1.89,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017446977&doi=10.1037%2f%2f0033-295X.84.1.89&partnerID=40&md5=0009ac81cc2d78d44cb5dca98a821eac",Review,,Scopus,2-s2.0-0017446977
"Catlin, J., Jones, N.K.","Verifying affirmative and negative sentences",1976,"Psychological Review","83","6",,"497","501",,7,10.1037/0033-295X.83.6.497,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149411699&doi=10.1037%2f0033-295X.83.6.497&partnerID=40&md5=e497645795e2a92748750eb0c9477669",Article,,Scopus,2-s2.0-58149411699
"Wickelgren, W.A.","Network strength theory of storage and retrieval dynamics",1976,"Psychological Review","83","6",,"466","478",,18,10.1037/0033-295X.83.6.466,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1542643194&doi=10.1037%2f0033-295X.83.6.466&partnerID=40&md5=b8649ed769b3f1ab1c4866d216e7d868",Article,,Scopus,2-s2.0-1542643194
"Divgi, D.R.","On interpretation of learning set data",1976,"Psychological Review","83","6",,"492","496",,1,10.1037/0033-295X.83.6.492,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149409004&doi=10.1037%2f0033-295X.83.6.492&partnerID=40&md5=abe69f69c6a909aaef059c638538ee48",Article,,Scopus,2-s2.0-58149409004
"Greeno, J.G.","Indefinite goals in well-structured problems",1976,"Psychological Review","83","6",,"479","491",,41,10.1037/0033-295X.83.6.479,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0039569657&doi=10.1037%2f0033-295X.83.6.479&partnerID=40&md5=9521faf6524fee0d4ba44690cde1b505",Article,,Scopus,2-s2.0-0039569657
"Berglund, B., Berglund, U., Lindvall, T.","Psychological processing of odor mixtures",1976,"Psychological Review","83","6",,"432","441",,40,10.1037/0033-295X.83.6.432,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017022807&doi=10.1037%2f0033-295X.83.6.432&partnerID=40&md5=f71d869439a9ffdcdd8b6649f4dd7553",Article,,Scopus,2-s2.0-0017022807
"Thomas, E.A., Hogue, A.","Apparent weight of evidence, decision criteria, and confidence ratings in juror decision making",1976,"Psychological Review","83","6",,"442","465",,41,10.1037/0033-295X.83.6.442,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0009912952&doi=10.1037%2f0033-295X.83.6.442&partnerID=40&md5=afc3598043c41d538bbdb98247de6c44",Article,,Scopus,2-s2.0-0009912952
"Kantowitz, B.H., Knight, J.L.","On experimenter-limited processes",1976,"Psychological Review","83","6",,"502","507",,18,10.1037/0033-295X.83.6.502,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-3242749725&doi=10.1037%2f0033-295X.83.6.502&partnerID=40&md5=f1b72c26e0a9304bee73720a20726ffc",Article,,Scopus,2-s2.0-3242749725
"Friedman, M.I., Stricker, E.M.","The physiological psychology of hunger: A physiological perspective",1976,"Psychological Review","83","6",,"409","431",,204,10.1037/0033-295X.83.6.409,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017023460&doi=10.1037%2f0033-295X.83.6.409&partnerID=40&md5=afa0949eb9a371f8c6ef549171d7babc",Article,,Scopus,2-s2.0-0017023460
"Norman, D.A., Bobrow, D.G.","On the analysis of performance operating characteristics",1976,"Psychological Review","83","6",,"508","510",,72,10.1037/0033-295X.83.6.508,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0039408421&doi=10.1037%2f0033-295X.83.6.508&partnerID=40&md5=d43216be52e2670980d4a490a3ee53e3",Article,,Scopus,2-s2.0-0039408421
"Jones, M.R.","Time, our lost dimension: Toward a new theory of perception, attention, and memory",1976,"Psychological Review","83","5",,"323","355",,411,10.1037/0033-295X.83.5.323,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017002874&doi=10.1037%2f0033-295X.83.5.323&partnerID=40&md5=4585966ca433fd1d9d870438c1a7b68b",Article,,Scopus,2-s2.0-0017002874
"Blass, E.M., Hall, W.G.","Drinking termination: Interactions among hydrational, orogastric, and behavioral controls in rats",1976,"Psychological Review","83","5",,"356","374",,73,10.1037/0033-295X.83.5.356,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016999608&doi=10.1037%2f0033-295X.83.5.356&partnerID=40&md5=f7fad8df1a42bc47c5e4fe4d916c84cc",Article,,Scopus,2-s2.0-0016999608
"Revelle, W., Michaels, E.J.","The theory of achievement motivation revisited: The implications of inertial tendencies",1976,"Psychological Review","83","5",,"394","404",,34,10.1037/0033-295X.83.5.394,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0346832839&doi=10.1037%2f0033-295X.83.5.394&partnerID=40&md5=dfaeaa3626e70045ce369f89d2e4509e",Article,,Scopus,2-s2.0-0346832839
"Shaffer, L.H.","Intention and performance",1976,"Psychological Review","83","5",,"375","393",,89,10.1037/0033-295X.83.5.375,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000912624&doi=10.1037%2f0033-295X.83.5.375&partnerID=40&md5=e0c1f7a77b7f6ec2ca169f7e882d992d",Article,,Scopus,2-s2.0-0000912624
"Morton, J., Marcus, S., Frankish, C.","Perceptual centers (P-centers)",1976,"Psychological Review","83","5",,"405","408",,186,10.1037/0033-295X.83.5.405,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001126814&doi=10.1037%2f0033-295X.83.5.405&partnerID=40&md5=87b6e19ddf8dc93677f4d3d8a502fb10",Article,,Scopus,2-s2.0-0001126814
"Eastman, C.","Behavioral formulations of depression",1976,"Psychological Review","83","4",,"277","291",,16,10.1037/0033-295X.83.4.277,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016982504&doi=10.1037%2f0033-295X.83.4.277&partnerID=40&md5=186bfb2c10319bc40fe5a731435d2037",Article,,Scopus,2-s2.0-0016982504
"McHose, J.H., Moore, J.N.","Expectancy, salience, and habit: A noncontextual interpretation of the effects of changes in the conditions of reinforcement on simple instrumental responses",1976,"Psychological Review","83","4",,"292","307",,19,10.1037/0033-295X.83.4.292,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0009893809&doi=10.1037%2f0033-295X.83.4.292&partnerID=40&md5=8a52896e56d812cf3f56d2bba5eaccf2",Article,,Scopus,2-s2.0-0009893809
"Carpenter, P.A., Just, M.A.","Models of sentence verification and linguistic comprehension",1976,"Psychological Review","83","4",,"318","322",,19,10.1037/0033-295X.83.4.318,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038082909&doi=10.1037%2f0033-295X.83.4.318&partnerID=40&md5=6493eb16f83ae56cc3a3e7b90751eea3",Article,,Scopus,2-s2.0-0038082909
"Koppell, S.","The latency function hypothesis and Pike's multiple-observations model for latencies in signal detection",1976,"Psychological Review","83","4",,"308","309",,2,10.1037/0033-295X.83.4.308,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149404869&doi=10.1037%2f0033-295X.83.4.308&partnerID=40&md5=fd2eead758eb51a5257c25d99eae2f52",Article,,Scopus,2-s2.0-58149404869
"Sakitt, B.","Iconic memory",1976,"Psychological Review","83","4",,"257","276",,90,10.1037/0033-295X.83.4.257,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016982825&doi=10.1037%2f0033-295X.83.4.257&partnerID=40&md5=4554b16ece4895063f5cf99f8e98ba1e",Article,,Scopus,2-s2.0-0016982825
"Tanenhaus, M.K., Carroll, J.M., Bever, T.G.","Sentence-picture verification models as theories of sentence comprehension: A critique of Carpenter and Just",1976,"Psychological Review","83","4",,"310","317",,29,10.1037/0033-295X.83.4.310,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149403211&doi=10.1037%2f0033-295X.83.4.310&partnerID=40&md5=a57a4f67c8d884f3010c69f430bc0fe8",Article,,Scopus,2-s2.0-58149403211
"Ratcliff, R., Murdock, B.B.","Retrieval processes in recognition memory",1976,"Psychological Review","83","3",,"190","214",,253,10.1037/0033-295X.83.3.190,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0039669039&doi=10.1037%2f0033-295X.83.3.190&partnerID=40&md5=021cdb59bba512d1bdc8d6a166d8921b",Article,,Scopus,2-s2.0-0039669039
"Srofe, L.A., Waters, E.","The ontogenesis of smiling and laughter: A perspective on the organization of development in infancy",1976,"Psychological Review","83","3",,"173","189",,175,10.1037/0033-295X.83.3.173,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016954224&doi=10.1037%2f0033-295X.83.3.173&partnerID=40&md5=192106bbe7ae52783d40491a3ec4dfa9",Article,,Scopus,2-s2.0-0016954224
"Triesman, M.","On the use and misuse of psychophysical terms",1976,"Psychological Review","83","3",,"246","256",,6,10.1037/0033-295X.83.3.246,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149403571&doi=10.1037%2f0033-295X.83.3.246&partnerID=40&md5=de06021888da1ffbbe75a2a88d9049ff",Article,,Scopus,2-s2.0-58149403571
"Patterson, M.L.","An arousal model of interpersonal intimacy",1976,"Psychological Review","83","3",,"235","245",,168,10.1037/0033-295X.83.3.235,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0003739833&doi=10.1037%2f0033-295X.83.3.235&partnerID=40&md5=d9027ca7497b5e09fe79bd4f9612d50f",Article,,Scopus,2-s2.0-0003739833
"Gottlieb, G.","Conceptions of prenatal development: Behavioral embryology",1976,"Psychological Review","83","3",,"215","234",,176,10.1037/0033-295X.83.3.215,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016954206&doi=10.1037%2f0033-295X.83.3.215&partnerID=40&md5=17cc5e9c4cb108736ca266c9515e4ed8",Article,,Scopus,2-s2.0-0016954206
"Crosby, F.","A model of egoistical relative deprivation",1976,"Psychological Review","83","2",,"85","113",,582,10.1037/0033-295X.83.2.85,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0039115956&doi=10.1037%2f0033-295X.83.2.85&partnerID=40&md5=32591b723324eaf0435a1744592f71a3",Article,,Scopus,2-s2.0-0039115956
"Cutting, J.E.","Auditory and linguistic processes in speech perception: Inferences from six fusions in dichotic listening",1976,"Psychological Review","83","2",,"114","140",,118,10.1037/0033-295X.83.2.114,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016928753&doi=10.1037%2f0033-295X.83.2.114&partnerID=40&md5=036bafae81a3ef70a87e73c6cce97451",Article,,Scopus,2-s2.0-0016928753
"Posner, M.I., Nissen, M.J., Klein, R.M.","Visual dominance: An information-processing account of its origins and significance",1976,"Psychological Review","83","2",,"157","171",,540,10.1037/0033-295X.83.2.157,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016928706&doi=10.1037%2f0033-295X.83.2.157&partnerID=40&md5=b8cd83a15ced9afc8e0a5cb894090485",Article,,Scopus,2-s2.0-0016928706
"Green, D.M., Luce, R.D.","Correction to ""Parallel Psychometric Functions from a Set of Independent Detectors"" by Green and Luce",1976,"Psychological Review","83","2",,"172","",,,10.1037/h0078417,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149410697&doi=10.1037%2fh0078417&partnerID=40&md5=569797fd5be31f9758fbd6e03fb79329",Letter,,Scopus,2-s2.0-58149410697
"Thomas, E.A., Martin, J.A.","Analyses of parent-infant interaction",1976,"Psychological Review","83","2",,"141","156",,48,10.1037/0033-295X.83.2.141,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001249712&doi=10.1037%2f0033-295X.83.2.141&partnerID=40&md5=d94179529c6e1196b3e09c43d0fda9a4",Article,,Scopus,2-s2.0-0001249712
"Breitmeyer, B.G., Ganz, L.","Implications of sustained and transient channels for theories of visual pattern masking, saccadic suppression, and information processing",1976,"Psychological Review","83","1",,"1","36",,812,10.1037/0033-295X.83.1.1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016885664&doi=10.1037%2f0033-295X.83.1.1&partnerID=40&md5=22ef432688051cdb6b2a5517bc9ddfa9",Article,,Scopus,2-s2.0-0016885664
"Falmagne, J.-C.","Random conjoint measurement and loudness summation",1976,"Psychological Review","83","1",,"65","79",,58,10.1037/0033-295X.83.1.65,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002511223&doi=10.1037%2f0033-295X.83.1.65&partnerID=40&md5=9602adef76093587fffcfd7172cc5bd5",Article,,Scopus,2-s2.0-0002511223
"Estes, W.K.","The cognitive side of probability learning",1976,"Psychological Review","83","1",,"37","64",,164,10.1037/0033-295X.83.1.37,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002950424&doi=10.1037%2f0033-295X.83.1.37&partnerID=40&md5=4eca0178289331ccf6fc1761af12cf97",Article,,Scopus,2-s2.0-0002950424
"Norman, K.L.","A solution for weights and scale values in functional measurement",1976,"Psychological Review","83","1",,"80","84",,31,10.1037/0033-295X.83.1.80,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0011605278&doi=10.1037%2f0033-295X.83.1.80&partnerID=40&md5=1b83ca17c04763285a29a54590a6bab8",Article,,Scopus,2-s2.0-0011605278
"Kruglanski, A.W.","The endogenous-exogenous partition in attribution theory",1975,"Psychological Review","82","6",,"387","406",,189,10.1037/0033-295X.82.6.387,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002801958&doi=10.1037%2f0033-295X.82.6.387&partnerID=40&md5=29728cd853eac5760644f492751d836b",Article,,Scopus,2-s2.0-0002801958
"Green, D.M., Luce, R.D.","Parallel psychometric functions from a set of independent detectors",1975,"Psychological Review","82","6",,"483","486",,46,10.1037/0033-295X.82.6.483,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001367960&doi=10.1037%2f0033-295X.82.6.483&partnerID=40&md5=c83fe79aad92e2c267526a4b7123c39b",Article,,Scopus,2-s2.0-0001367960
"Collins, A.M., Loftus, E.F.","A spreading-activation theory of semantic processing",1975,"Psychological Review","82","6",,"407","428",,3813,10.1037/0033-295X.82.6.407,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149409019&doi=10.1037%2f0033-295X.82.6.407&partnerID=40&md5=e2cc87a53f0a07bbf7d10b125810964b",Article,,Scopus,2-s2.0-58149409019
"Eisler, H.","Subjective duration and psychophysics",1975,"Psychological Review","82","6",,"429","450",,114,10.1037/0033-295X.82.6.429,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016574367&doi=10.1037%2f0033-295X.82.6.429&partnerID=40&md5=e03b2e75413f239d2da2bdae0f6e90eb",Article,,Scopus,2-s2.0-0016574367
"Matin, E.","The two-transient (masking) paradigm",1975,"Psychological Review","82","6",,"451","461",,53,10.1037/0033-295X.82.6.451,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016571274&doi=10.1037%2f0033-295X.82.6.451&partnerID=40&md5=b8c39b09e853ca25005d32930f3baee8",Article,,Scopus,2-s2.0-0016571274
"Anderson, N.H.","On the role of context effects in psychophysical judgment",1975,"Psychological Review","82","6",,"462","482",,48,10.1037/0033-295X.82.6.462,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016570960&doi=10.1037%2f0033-295X.82.6.462&partnerID=40&md5=70cb1e16116c7245b5631d75b8705f2b",Article,,Scopus,2-s2.0-0016570960
"Glassman, R.B.","Letters to the Editor. Neural Basis of Shape Constancy",1975,"Psychological Review","82","5",,"386","",,,10.1037/h0078416,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149406701&doi=10.1037%2fh0078416&partnerID=40&md5=908f97d1fdace9eca43257fb1c0624ff",Letter,,Scopus,2-s2.0-58149406701
"Weisstein, N., Ozog, G., Szoc, R.","A comparison and elaboration of two models of metacontrast",1975,"Psychological Review","82","5",,"325","343",,118,10.1037/0033-295X.82.5.325,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016546614&doi=10.1037%2f0033-295X.82.5.325&partnerID=40&md5=1c087c69aaa0956f67f5d9fbb7727242",Article,,Scopus,2-s2.0-0016546614
"LeVere, T.E.","Neural stability, sparing, and behavioral recovery following brain damage",1975,"Psychological Review","82","5",,"344","358",,47,10.1037/0033-295X.82.5.344,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016550329&doi=10.1037%2f0033-295X.82.5.344&partnerID=40&md5=2d312031f640ddd27e376be6131e4f48",Article,,Scopus,2-s2.0-0016550329
"Anisman, H.","Time-dependent variations in aversively motivated behaviors: Nonassociative effects of cholinergic and catecholaminergic activity",1975,"Psychological Review","82","5",,"359","385",,104,10.1037/0033-295X.82.5.359,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016546482&doi=10.1037%2f0033-295X.82.5.359&partnerID=40&md5=151885229075eea3fdd97745fbcbe20c",Article,,Scopus,2-s2.0-0016546482
"Tulving, E., Watkins, M.J.","Structure of memory traces",1975,"Psychological Review","82","4",,"261","275",,133,10.1037/h0076782,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000867897&doi=10.1037%2fh0076782&partnerID=40&md5=5c9842823d78ebe4b6c446154d608be8",Article,,Scopus,2-s2.0-0000867897
"Schmidt, R.A.","A schema theory of discrete motor skill learning",1975,"Psychological Review","82","4",,"225","260",,1541,10.1037/h0076770,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750595181&doi=10.1037%2fh0076770&partnerID=40&md5=27df818fa4020928a6bac1f70816457f",Article,,Scopus,2-s2.0-33750595181
"Mackintosh, N.J.","A theory of attention: Variations in the associability of stimuli with reinforcement",1975,"Psychological Review","82","4",,"276","298",,1685,10.1037/h0076778,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746358592&doi=10.1037%2fh0076778&partnerID=40&md5=7c8dfbd4670d69a2026e7d52073c8668",Article,,Scopus,2-s2.0-33746358592
"Vorberg, D., Schmidt, R.","A testable property of some discrete-state models for recognition memory",1975,"Psychological Review","82","4",,"316","324",,3,10.1037/h0076783,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149405170&doi=10.1037%2fh0076783&partnerID=40&md5=f80474cffef534e0794f6752cdd4df6f",Article,,Scopus,2-s2.0-58149405170
"Dienstbier, R.A., et al","An emotion-attribution approach to moral behavior: Interfacing cognitive and avoidance theories of moral development",1975,"Psychological Review","82","4",,"299","315",,45,10.1037/h0076826,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016526190&doi=10.1037%2fh0076826&partnerID=40&md5=520ad5c01507d5735cd875f8fb83cf1a",Article,,Scopus,2-s2.0-0016526190
"Insko, C.A., Worchel, S., Folger, R., Kutkus, A.","A balance theory interpretation of dissonance",1975,"Psychological Review","82","3",,"169","183",,8,10.1037/0033-295X.82.3.169,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001868334&doi=10.1037%2f0033-295X.82.3.169&partnerID=40&md5=2cfbda64b5b0689cdb66deffb72243c4",Article,,Scopus,2-s2.0-0001868334
"Grossman, S.P.","Role of the hypothalamus in the regulation of food and water intake.",1975,"Psychological review","82","3",,"200","224",,132,10.1037//0033-295X.82.3.200,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016502213&doi=10.1037%2f%2f0033-295X.82.3.200&partnerID=40&md5=3e408f92a74f22c524ec30399b9deff9",Review,,Scopus,2-s2.0-0016502213
"Wolford, G.","Perturbation model for letter identification",1975,"Psychological Review","82","3",,"184","199",,159,10.1037/0033-295X.82.3.184,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016499736&doi=10.1037%2f0033-295X.82.3.184&partnerID=40&md5=6eb0c0aa89d7e5da22da142439f4e29b",Article,,Scopus,2-s2.0-0016499736
"Hollan, J.D.","Features and semantic memory: Set-theoretic or network model?",1975,"Psychological Review","82","2",,"154","155",,27,10.1037/h0076777,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016632182&doi=10.1037%2fh0076777&partnerID=40&md5=1e4270fae4130177a68fa380e0d22c32",Article,,Scopus,2-s2.0-0016632182
"Martin, E.","Generation-recognition theory and the encoding specificity principle",1975,"Psychological Review","82","2",,"150","153",,64,10.1037/h0076779,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016607381&doi=10.1037%2fh0076779&partnerID=40&md5=a1753e4992724c1a83cc2c49ce222331",Article,,Scopus,2-s2.0-0016607381
"Woods, S.C., Kaestner, E., Vasselli, J.R.","Insulin, growth hormone, body weight, and feeding: A reply to Panksepp",1975,"Psychological Review","82","2",,"165","168",,7,10.1037/h0076801,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016608996&doi=10.1037%2fh0076801&partnerID=40&md5=bca9f3934eaf3e4ea6a70b1b37b1fc97",Article,,Scopus,2-s2.0-0016608996
"Pribram, K.H., McGuinness, D.","Arousal, activation, and effort in the control of attention",1975,"Psychological Review","82","2",,"116","149",,697,10.1037/h0076780,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016628061&doi=10.1037%2fh0076780&partnerID=40&md5=a9e6c0f149d3cbea014317fc4869d397",Article,,Scopus,2-s2.0-0016628061
"Killeen, P.","On the temporal control of behavior",1975,"Psychological Review","82","2",,"89","115",,167,10.1037/h0076820,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016639430&doi=10.1037%2fh0076820&partnerID=40&md5=11115e17a39c31dd0699f7d0908ddef2",Article,,Scopus,2-s2.0-0016639430
"Rips, L.J., Smith, E.E., Shoben, E.J.","Set-theoretic and network models reconsidered: A comment on Hollan's ""Features and semantic memory""",1975,"Psychological Review","82","2",,"156","157",,11,10.1037/h0076781,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016651795&doi=10.1037%2fh0076781&partnerID=40&md5=cd56608b9a2eff6d6d66bc4660ef54ef",Article,,Scopus,2-s2.0-0016651795
"Panksepp, J.","Metabolic hormones and regulation of feeding: A reply to Woods, Decke, and Vasselli",1975,"Psychological Review","82","2",,"158","164",,3,10.1037/h0076800,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016636254&doi=10.1037%2fh0076800&partnerID=40&md5=cd9e1e2dd921e9179897e55fbb8fb303",Article,,Scopus,2-s2.0-0016636254
"Stokols, D.","Toward a psychological theory of alienation",1975,"Psychological Review","82","1",,"26","44",,22,10.1037/h0076230,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016425082&doi=10.1037%2fh0076230&partnerID=40&md5=c1f230e14c937396cba2e3cd5e4e5481",Article,,Scopus,2-s2.0-0016425082
"Klinger, E.","Consequences of commitment to and disengagement from incentives",1975,"Psychological Review","82","1",,"1","25",,447,10.1037/h0076171,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016425162&doi=10.1037%2fh0076171&partnerID=40&md5=16b5069600f744f580e2ff27224f3074",Article,,Scopus,2-s2.0-0016425162
"Carpenter, P.A., Just, M.A.","Sentence comprehension: A psycholinguistic processing model of verification",1975,"Psychological Review","82","1",,"45","73",,297,10.1037/h0076248,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002902151&doi=10.1037%2fh0076248&partnerID=40&md5=9ce8526fb0c74ad6b6a5e7e46ef5b1be",Article,,Scopus,2-s2.0-0002902151
"Zajonc, R.B., Markus, G.B.","Birth order and intellectual development",1975,"Psychological Review","82","1",,"74","88",,298,10.1037/h0076229,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016430799&doi=10.1037%2fh0076229&partnerID=40&md5=d034be4ac257a8d17cc943fb3bf811ed",Article,,Scopus,2-s2.0-0016430799
"Walley, R.E., Weiden, T.D.","Giving flesh to a ""straw man"": A reply to Feeney, Pittman, and Wagner",1974,"Psychological Review","81","6",,"540","542",,2,10.1037/h0037204,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016131664&doi=10.1037%2fh0037204&partnerID=40&md5=8ab4388a12d4b0aad0ed67a2ee348de7",Article,,Scopus,2-s2.0-0016131664
"Milner, P.M.","A model for visual shape recognition",1974,"Psychological Review","81","6",,"521","535",,346,10.1037/h0037149,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016130757&doi=10.1037%2fh0037149&partnerID=40&md5=1c2c0e2a1e99f75b355126ea2d60cd38",Article,,Scopus,2-s2.0-0016130757
"Feeney, D.M., Pittman, J.C., Wagner, H.R.","Lateral inhibition and attention: Comments on the neuropsychological theory of Walley and Weiden",1974,"Psychological Review","81","6",,"536","539",,1,10.1037/h0037192,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016272729&doi=10.1037%2fh0037192&partnerID=40&md5=26b4e4084bcfe6f66a3cd6fdc1d6c5d8",Article,,Scopus,2-s2.0-0016272729
"Mook, D.G.","Saccharin preference in the rat: Some unpalatable findings",1974,"Psychological Review","81","6",,"475","490",,45,10.1037/h0037238,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016200714&doi=10.1037%2fh0037238&partnerID=40&md5=931e5b880a3d748134bfe591cda1b0dd",Article,,Scopus,2-s2.0-0016200714
"Bem, D.J., Allen, A.","On predicting some of the people some of the time: The search for cross-situational consistencies in behavior",1974,"Psychological Review","81","6",,"506","520",,671,10.1037/h0037130,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016286062&doi=10.1037%2fh0037130&partnerID=40&md5=e24f7b7db91982def58b0a169c445a85",Article,,Scopus,2-s2.0-0016286062
"Testa, T.J.","Causal relationships and the acquisition of avoidance responses",1974,"Psychological Review","81","6",,"491","505",,44,10.1037/h0037183,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016282015&doi=10.1037%2fh0037183&partnerID=40&md5=406c68ea54c605346fae33e33fdc8c1b",Article,,Scopus,2-s2.0-0016282015
"Staddon, J.E.","Temporal control, attention, and memory",1974,"Psychological Review","81","5",,"375","391",,58,10.1037/h0036998,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016177319&doi=10.1037%2fh0036998&partnerID=40&md5=8f961e1600264aebdf32357d1e3166aa",Article,,Scopus,2-s2.0-0016177319
