Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Access Type,Source,EID
"Khan, I., Morris, S.","A non-linear beta-binomial regression model for mapping EORTC QLQ- C30 to the EQ-5D-3L in lung cancer patients: A comparison with existing approaches",2014,"Health and Quality of Life Outcomes","12","1", 163,"","",,9,10.1186/s12955-014-0163-7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920832869&doi=10.1186%2fs12955-014-0163-7&partnerID=40&md5=f2e7d8a443aca87b134cb84778cf78eb",Article,,Scopus,2-s2.0-84920832869
"Starkstein, S.E., Davis, W.A., Dragovic, M., Cetrullo, V., Davis, T.M.E., Bruce, D.G.","Diagnostic criteria for depression in type 2 diabetes: A data-driven approach",2014,"PLoS ONE","9","11", e112049,"","",,5,10.1371/journal.pone.0112049,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911487890&doi=10.1371%2fjournal.pone.0112049&partnerID=40&md5=240110f895eec57f4a19b6a3e64b226e",Article,Open Access,Scopus,2-s2.0-84911487890
"Van Soom, C., Donche, V.","Profiling first-year students in stem programs based on autonomous motivation and academic self-concept and relationship with academic achievement",2014,"PLoS ONE","9","11", e112489,"","",,10,10.1371/journal.pone.0112489,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911457080&doi=10.1371%2fjournal.pone.0112489&partnerID=40&md5=213e55a4b248ac62daaf724c35cc9399",Article,Open Access,Scopus,2-s2.0-84911457080
"Blair, C., Raver, C.C.","Closing the achievement gap through modification of neurocognitive and neuroendocrine function: Results from a cluster randomized controlled trial of an innovative approach to the education of children in kindergarten",2014,"PLoS ONE","9","11", e112393,"","",,68,10.1371/journal.pone.0112393,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911488546&doi=10.1371%2fjournal.pone.0112393&partnerID=40&md5=cf6d63ad9a0408719b3be737bb4c4605",Article,Open Access,Scopus,2-s2.0-84911488546
"Waseem, M., Boutin-Foster, C., Robbins, L., Gonzalez, R., Vargas, S., Peterson, J.C.","Perspectives on bullying among children who present to the emergency department with behavioral misconduct: A qualitative study",2014,"Pediatric Emergency Care","30","11",,"793","797",,,10.1097/PEC.0000000000000261,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930273406&doi=10.1097%2fPEC.0000000000000261&partnerID=40&md5=52e0de94adba7194ffc6876a657f26ad",Article,,Scopus,2-s2.0-84930273406
"Phueanpinit, P., Jarernsiripornkul, N., Pongwecharak, J., Krska, J.","Hospital pharmacists’ roles and attitudes in providing information on the safety of non-steroidal anti-inflammatory drugs in Thailand",2014,"International Journal of Clinical Pharmacy","36","6",,"1205","1212",,7,10.1007/s11096-014-0018-7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921936238&doi=10.1007%2fs11096-014-0018-7&partnerID=40&md5=22960612336307dd6a60cfc12ee6ed50",Article,,Scopus,2-s2.0-84921936238
"Lewandowska, M., Milner, R., Ganc, M., Włodarczyk, E., Skarżyński, H.","Attention dysfunction subtypes of developmental dyslexia",2014,"Medical Science Monitor","20",,,"2256","2268",,2,10.12659/MSM.890969,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84909964250&doi=10.12659%2fMSM.890969&partnerID=40&md5=4cb7b5f0468fef23c436fadc1428ffcf",Article,,Scopus,2-s2.0-84909964250
"Axer, H., Rosendahl, J., Brunkhorst, F.M.","Neurological and psychological long-term effects of sepsis [Neurologische und psychische Langzeitfolgen der Sepsis]",2014,"Medizinische Klinik - Intensivmedizin und Notfallmedizin","109","8",,"596","603",,,10.1007/s00063-014-0380-1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922004760&doi=10.1007%2fs00063-014-0380-1&partnerID=40&md5=ebfc0d010b72a9aa6434ee7fb0bc94f4",Article,,Scopus,2-s2.0-84922004760
"Kaya, H., Salah, A.A.","Combining modality-specific extreme learning machines for emotion recognition in the wild",2014,"ICMI 2014 - Proceedings of the 2014 International Conference on Multimodal Interaction",,,,"487","493",,10,10.1145/2663204.2666273,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947207607&doi=10.1145%2f2663204.2666273&partnerID=40&md5=975cc1e67b0184c50cad8daf9205bc6d",Conference Paper,,Scopus,2-s2.0-84947207607
"Cheng, J., González-Vallejo, C.","Hyperbolic discounting: Value and time processes of substance abusers and non-clinical individuals in intertemporal choice",2014,"PLoS ONE","9","11", e111378,"","",,3,10.1371/journal.pone.0111378,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911489511&doi=10.1371%2fjournal.pone.0111378&partnerID=40&md5=32e49defa7a267ec357c040b1c44947a",Article,Open Access,Scopus,2-s2.0-84911489511
"Zeng, Z., Guo, Y., Lu, L., Han, L., Chen, W., Ling, L.","Mental health status and work environment among workers in small- and medium-sized enterprises in Guangdong, China - A cross-sectional survey",2014,"BMC Public Health","14",, 1162,"","",,6,10.1186/1471-2458-14-1162,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940986563&doi=10.1186%2f1471-2458-14-1162&partnerID=40&md5=1655c765f910a81558d7788b4fd59199",Article,,Scopus,2-s2.0-84940986563
"Takla, A., Wichmann, O., Koch, J., Terhardt, M., Hellenbrand, W.","Survey of pediatricians in Germany reveals important challenges for possible implementation of meningococcal B vaccination",2014,"Vaccine","32","48",,"6349","6355",,4,10.1016/j.vaccine.2014.09.040,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908619437&doi=10.1016%2fj.vaccine.2014.09.040&partnerID=40&md5=539adf444805c38a720f3c332995095c",Article,Open Access,Scopus,2-s2.0-84908619437
"Cramer, H., Lauche, R., Azizi, H., Dobos, G., Langhorst, J.","Yoga for multiple sclerosis: A systematic review and meta-analysis",2014,"PLoS ONE","9","11", e112414,"","",,20,10.1371/journal.pone.0112414,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911490908&doi=10.1371%2fjournal.pone.0112414&partnerID=40&md5=904248b83c93e59a8b8ee627cbb91a81",Review,Open Access,Scopus,2-s2.0-84911490908
"Brauchle, M., Brauchle, G.","Crisis intervention in intensive care units [Krisenintervention auf Intensivstationen]",2014,"Medizinische Klinik - Intensivmedizin und Notfallmedizin","109","8",,"604","608",,,10.1007/s00063-014-0419-3,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922005279&doi=10.1007%2fs00063-014-0419-3&partnerID=40&md5=4c884668aeaf56f49d0f55a09770c487",Article,,Scopus,2-s2.0-84922005279
"Arzi, A., Holtzman, Y., Samnon, P., Eshel, N., Harel, E., Sobel, N.","Olfactory aversive conditioning during sleep reduces cigarette-smoking behavior",2014,"Journal of Neuroscience","34","46",,"15382","15393",,14,10.1523/JNEUROSCI.2291-14.2014,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84909959886&doi=10.1523%2fJNEUROSCI.2291-14.2014&partnerID=40&md5=d67a3261e0343e7666847046d617623e",Article,,Scopus,2-s2.0-84909959886
"Wallmann-Sperlich, B., Froboese, I.","Physical activity during work, transport and leisure in Germany - Prevalence and socio-demographic",2014,"PLoS ONE","9","11", e112333,"","",,6,10.1371/journal.pone.0112333,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911481373&doi=10.1371%2fjournal.pone.0112333&partnerID=40&md5=4055159f4dd2074cead7a0e1287e6ee2",Article,Open Access,Scopus,2-s2.0-84911481373
"Hamre, H.S., Fjerstad, E.","[The user knows best where the shoe pinches] [Brukeren vet best hvor skoen trykker]",2014,"Tidsskrift for den Norske lægeforening : tidsskrift for praktisk medicin, ny række","134","21",,"2027","",,,10.4045/tidsskr.14.1205,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922272803&doi=10.4045%2ftidsskr.14.1205&partnerID=40&md5=28d0c40b7ae12bff9b04d7695eba6057",Article,,Scopus,2-s2.0-84922272803
"Alessandri, G., Luengo Kanacri, B.P., Eisenberg, N., Zuffianò, A., Milioni, M., Vecchione, M., Caprara, G.V.","Prosociality During the Transition From Late Adolescence to Young Adulthood: The Role of Effortful Control and Ego-Resiliency",2014,"Personality and Social Psychology Bulletin","40","11",,"1451","1465",,7,10.1177/0146167214549321,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908587545&doi=10.1177%2f0146167214549321&partnerID=40&md5=b5ea21ffa3eaa4b1fa714cc9e93fd6e7",Article,,Scopus,2-s2.0-84908587545
"Jo, H.-H., Saramäki, J., Dunbar, R.I.M., Kaski, K.","Spatial patterns of close relationships across the lifespan",2014,"Scientific Reports","4",, 6988,"","",,12,10.1038/srep06988,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944463146&doi=10.1038%2fsrep06988&partnerID=40&md5=c19a558934e7be8e38ebae9d7c5ed4ca",Article,,Scopus,2-s2.0-84944463146
"Nash, T.","Student life--When two worlds connect",2014,"Nursing standard (Royal College of Nursing (Great Britain) : 1987)","29","10",,"66","",,,10.7748/ns.29.10.66.s56,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987947881&doi=10.7748%2fns.29.10.66.s56&partnerID=40&md5=1b482e5ed168806b20e06b423cd63515",Article,,Scopus,2-s2.0-84987947881
"Ikegami, T., Ganesh, G.","Watching novice action degrades expert motor performance: Causation between action production and outcome prediction of observed actions by humans",2014,"Scientific Reports","4",, 6989,"","",,11,10.1038/srep06989,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944474627&doi=10.1038%2fsrep06989&partnerID=40&md5=6706dba93ad96615f08dba9e878d4535",Article,,Scopus,2-s2.0-84944474627
"Holt, M., Lea, T., Murphy, D.A., Ellard, J., Rosengarten, M., Kippax, S.C., De Wit, J.B.F.","Australian gay and bisexual men's Attitudes to HIV treatment as prevention in repeated, National surveys, 2011-2013",2014,"PLoS ONE","9","11", e112349,"","",,6,10.1371/journal.pone.0112349,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911444858&doi=10.1371%2fjournal.pone.0112349&partnerID=40&md5=20977441bdc437e8fda322fddaa4985f",Review,Open Access,Scopus,2-s2.0-84911444858
"Patel, N., Kellezi, B., Williams, A.C.C.","Psychological, social and welfare interventions for psychological health and well-being of torture survivors",2014,"Cochrane Database of Systematic Reviews","2014","11", CD009317,"","",,24,10.1002/14651858.CD009317.pub2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922260140&doi=10.1002%2f14651858.CD009317.pub2&partnerID=40&md5=ae165e56448d4ea00bfc659117d95ea8",Review,,Scopus,2-s2.0-84922260140
[No author name available],"Young carers take their message to the top of the NHS",2014,"Nursing standard (Royal College of Nursing (Great Britain) : 1987)","29","10",,"10","",,,10.7748/ns.29.10.10.s10,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988040427&doi=10.7748%2fns.29.10.10.s10&partnerID=40&md5=ce2d9b9e6756203117a87d5a3d993f42",Note,,Scopus,2-s2.0-84988040427
"Lin, C., Yen, T.-H., Juang, Y.-Y., Lin, J.-L., Lee, S.-H.","Psychiatric comorbidity and its impact on mortality in patients who attempted suicide by paraquat poisoning during 2000-2010",2014,"PLoS ONE","9","11", e112160,"","",,6,10.1371/journal.pone.0112160,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911385283&doi=10.1371%2fjournal.pone.0112160&partnerID=40&md5=d9e23ed46de8f01458ce52cf6694acb9",Article,Open Access,Scopus,2-s2.0-84911385283
[No author name available],"Most staff at care homes would back having cameras in residents' rooms",2014,"Nursing standard (Royal College of Nursing (Great Britain) : 1987)","29","10",,"8","",,,10.7748/ns.29.10.8.s4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987971494&doi=10.7748%2fns.29.10.8.s4&partnerID=40&md5=914a57bb8ffc68fd36edb555ce5bea8e",Note,,Scopus,2-s2.0-84987971494
"Bjørnelv, S.","Eating disorders in general practice",2014,"Tidsskrift for den Norske lægeforening : tidsskrift for praktisk medicin, ny række","134","21",,"2020","2021",,1,10.4045/tidsskr.14.1293,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922275662&doi=10.4045%2ftidsskr.14.1293&partnerID=40&md5=560f07f82e818564f7ab426cb5d6301f",Editorial,,Scopus,2-s2.0-84922275662
"Kleebauer, A.","Night-shift staff are more likely to struggle to remain a healthy weight",2014,"Nursing standard (Royal College of Nursing (Great Britain) : 1987)","29","10",,"14","15",,,10.7748/ns.29.10.14.s19,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987971429&doi=10.7748%2fns.29.10.14.s19&partnerID=40&md5=6a054dce042935dce8eec513d490d255",Article,,Scopus,2-s2.0-84987971429
"Cloyes, K.G., Rosenkranz, S.J., Wold, D., Berry, P.H., Supiano, K.P.","To be Truly Alive: Motivation Among Prison Inmate Hospice Volunteers and the Transformative Process of End-of-Life Peer Care Service",2014,"American Journal of Hospice and Palliative Medicine","31","7",,"735","748",,10,10.1177/1049909113506035,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908600431&doi=10.1177%2f1049909113506035&partnerID=40&md5=ad4b99447b3ed4b4558dc5fc0ef5f3d3",Article,,Scopus,2-s2.0-84908600431
"Debelew, G.T., Afework, F., Yalew, A.W.","Factors affecting birth preparedness and complication readiness in Jimma Zone, Southwest Ethiopia: A multilevel analysis",2014,"Pan African Medical Journal","19",, 272,"","",,5,10.11604/pamj.2014.19.272.4244,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84913602137&doi=10.11604%2fpamj.2014.19.272.4244&partnerID=40&md5=e7bb9be6c4e0005e7647eb5bbc40b961",Article,,Scopus,2-s2.0-84913602137
"Mundongo, T.H., Ditend, Y.G., VanCaillie, D., Malonga, K.F.","The assessment of job satisfaction for the healthcare providers in university clinics of Lubumbashi, Democratic Republic of Congo",2014,"Pan African Medical Journal","19",, 265,"","",,,10.11604/pamj.2014.19.265.3138,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84910033920&doi=10.11604%2fpamj.2014.19.265.3138&partnerID=40&md5=05d32a27b43d96cbd96985fda9a7a7ba",Article,,Scopus,2-s2.0-84910033920
"de Castro, A.B., Gee, G., Fujishiro, K., Rue, T.","Examining Pre-migration Health Among Filipino Nurses",2014,"Journal of Immigrant and Minority Health","17","6",,"1670","1678",,2,10.1007/s10903-014-0131-7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946480745&doi=10.1007%2fs10903-014-0131-7&partnerID=40&md5=6265b49582e7d35c8bdaebb131fde1d3",Article,,Scopus,2-s2.0-84946480745
"Serra, G., Koukopoulos, A., De Chiara, L., Napoletano, F., Koukopoulos, A.E., Curto, M., Manfredi, G., Faedda, G., Girardi, P., Baldessarini, R.J.","Features preceding diagnosis of bipolar versus major depressive disorders",2014,"Journal of Affective Disorders","173",,,"134","142",,10,10.1016/j.jad.2014.10.050,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84914101555&doi=10.1016%2fj.jad.2014.10.050&partnerID=40&md5=bea574492c3ef226f83c4d20005c3f8d",Article,,Scopus,2-s2.0-84914101555
"Choudhry, V., Östergren, P.-O., Ambresin, A.-E., Kyagaba, E., Agardh, A.","Giving or receiving something for sex: A cross-sectional study of transactional sex among Ugandan University students",2014,"PLoS ONE","9","11", e112431,"","",,4,10.1371/journal.pone.0112431,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919361135&doi=10.1371%2fjournal.pone.0112431&partnerID=40&md5=699b91081e3c5fae8d8f3fbf78b12801",Article,Open Access,Scopus,2-s2.0-84919361135
"Kleebauer, A.","MPs call for boost in mental health resources to meet military's needs",2014,"Nursing standard (Royal College of Nursing (Great Britain) : 1987)","29","10",,"13","",,,10.7748/ns.29.10.13.s17,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988023670&doi=10.7748%2fns.29.10.13.s17&partnerID=40&md5=dffa4e6c4cd6d72096733e90e5d098d1",Note,,Scopus,2-s2.0-84988023670
"Szüle, J., Kondor, D., Dobos, L., Csabai, I., Vattay, G.","Lost in the city: Revisiting Milgram's experiment in the age of social networks",2014,"PLoS ONE","9","11", e111973,"","",,3,10.1371/journal.pone.0111973,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84910629919&doi=10.1371%2fjournal.pone.0111973&partnerID=40&md5=209a97c5871ff1101a536081ac1ead8a",Article,Open Access,Scopus,2-s2.0-84910629919
"Příplatová, L., Šebánková, B., Flegr, J.","Contrasting effect of prepulse signals on performance of Toxoplasma-infected and Toxoplasma-free subjects in an acoustic reaction times test",2014,"PLoS ONE","9","11", e112771,"","",,5,10.1371/journal.pone.0112771,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911891043&doi=10.1371%2fjournal.pone.0112771&partnerID=40&md5=1186013d0e6ca175e5f0a56a13dd6f1f",Article,Open Access,Scopus,2-s2.0-84911891043
"Lee, A.L., Holland, A.E.","Time to adapt exercise training regimens in pulmonary rehabilitation – A review of the literature",2014,"International Journal of COPD","9",,,"1275","1288",,11,10.2147/COPD.S54925,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84909946968&doi=10.2147%2fCOPD.S54925&partnerID=40&md5=6d560b816051b0b87e4cf859b11fd947",Review,Open Access,Scopus,2-s2.0-84909946968
"Levin, B.E., Llabre, M.M., Dong, C., Elkind, M.S.V., Stern, Y., Rundek, T., Sacco, R.L., Wright, C.B.","Modeling metabolic syndrome and its association with cognition: The northern manhattan study",2014,"Journal of the International Neuropsychological Society","20","10",,"951","960",,9,10.1017/S1355617714000861,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84917685703&doi=10.1017%2fS1355617714000861&partnerID=40&md5=b695ab75e7c40d74128becfb2d427896",Article,,Scopus,2-s2.0-84917685703
"Lee, L.-C., Tu, C.-H., Chen, L.-F., Shen, H.-D., Chao, H.-T., Lin, M.-W., Hsieh, J.-C.","Association of brain-derived neurotrophic factor gene Val66Met polymorphism with primary dysmenorrhea",2014,"PLoS ONE","9","11", e112766,"","",,12,10.1371/journal.pone.0112766,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911410793&doi=10.1371%2fjournal.pone.0112766&partnerID=40&md5=61d2982a5dbacd46784dad79eb92db3b",Article,Open Access,Scopus,2-s2.0-84911410793
"Kim, S.-H., Yi, J.S., Elmqvist, N.","Oopsy-daisy: Failure stories in quantitative evaluation studies for visualizations",2014,"ACM International Conference Proceeding Series","10-November-2015",,,"142","146",,,10.1145/2669557.2669576,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955518474&doi=10.1145%2f2669557.2669576&partnerID=40&md5=9fb6255b9e6af0dc8e5dddcea49108e8",Conference Paper,,Scopus,2-s2.0-84955518474
"Alegría, M., Ludman, E., Kafali, E.N., Lapatin, S., Vila, D., Shrout, P.E., Keefe, K., Cook, B., Ault, A., Li, X., Bauer, A.M., Epelbaum, C., Alcantara, C., Pineda, T.I.G., Tejera, G.G., Suau, G., Leon, K., Lessios, A.S., Ramirez, R.R., Canino, G.","Effectiveness of the Engagement and Counseling for Latinos (ECLA) intervention in low-income latinos",2014,"Medical Care","52","11",,"989","997",,9,10.1097/MLR.0000000000000232,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84916595411&doi=10.1097%2fMLR.0000000000000232&partnerID=40&md5=fb83c4f9f97e24a29cdd6111d699a8b0",Article,,Scopus,2-s2.0-84916595411
"Mehrabi, A., Golriz, M., Adili-Aghdam, F., Hafezi, M., Ashrafi, M., Morath, C., Zeier, M., Hackert, T., Schemmer, P.","Expanding the indications of pancreas transplantation alone",2014,"Pancreas","43","8",,"1190","1193",,6,10.1097/MPA.0000000000000181,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84916594809&doi=10.1097%2fMPA.0000000000000181&partnerID=40&md5=c4f007f268252d90cfcb7806506ecb32",Review,,Scopus,2-s2.0-84916594809
"Yeom, S.-K., Fazli, S., Ller, K.-R.M., Lee, S.-W.","An efficient ERP-based brain-computer interface using random set presentation and face familiarity",2014,"PLoS ONE","9","11", e111157,"","",,14,10.1371/journal.pone.0111157,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84910654036&doi=10.1371%2fjournal.pone.0111157&partnerID=40&md5=08d4433db1a19424f3050ad62d4a4d49",Article,Open Access,Scopus,2-s2.0-84910654036
"Krabbe, P.F.M., Devlin, N.J., Stolk, E.A., Shah, K.K., Oppe, M., Van Hout, B., Quik, E.H., Pickard, A.S., Xie, F.","Multinational evidence of the applicability and robustness of discrete choice modeling for deriving EQ-5D-5L health-state values",2014,"Medical Care","52","11",,"935","943",,10,10.1097/MLR.0000000000000178,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84916602787&doi=10.1097%2fMLR.0000000000000178&partnerID=40&md5=8ef39a7805f66fb8c04c6a56a2be4ef7",Article,,Scopus,2-s2.0-84916602787
"Shidlovski, D., Schul, Y., Mayo, R.","If I imagine it, then it happened: The Implicit Truth Value of imaginary representations",2014,"Chemical Geology","387","1",,"517","529",,1,10.1016/j.cognition.2014.08.005,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908008563&doi=10.1016%2fj.cognition.2014.08.005&partnerID=40&md5=584fd34d0d69729d54b35e5a2d765d46",Article,,Scopus,2-s2.0-84908008563
"Pendharkar, S.A., Salt, K., Plank, L.D., Windsor, J.A., Petrov, M.S.","Quality of life after acute pancreatitis a systematic review and meta-analysis",2014,"Pancreas","43","8",,"1194","1200",,15,10.1097/MPA.0000000000000189,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84916641485&doi=10.1097%2fMPA.0000000000000189&partnerID=40&md5=f6cc61f93b4d5f6860ca642f7a490bb6",Review,,Scopus,2-s2.0-84916641485
"Loft, M.H., Loo, J.M. Y.","Understanding the mechanisms underlying gambling behaviour and sleep",2014,"Journal of Gambling Studies","31","4",,"1273","1286",,2,10.1007/s10899-014-9514-x,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962053926&doi=10.1007%2fs10899-014-9514-x&partnerID=40&md5=bef55291f193c33ad2caf7cb02843042",Article,,Scopus,2-s2.0-84962053926
"Czyżewski, Ł., Sańko-Resmer, J., Wyzgał, J., Kurowski, A.","Assessment of health-related quality of life of patients after kidney transplantation in comparison with hemodialysis and peritoneal dialysis",2014,"Annals of Transplantation","19","1",,"576","585",,23,10.12659/AOT.891265,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84910058781&doi=10.12659%2fAOT.891265&partnerID=40&md5=cbd414988e8ee88dfb3bcd6c53814674",Article,,Scopus,2-s2.0-84910058781
"Zheng, P., Ju, L., Ma, X., Lou, Y.","Psychological-behavioral characteristics and fractures in children are closely related",2014,"Journal of Pediatric Orthopaedics Part B","23","6",,"560","565",,3,10.1097/BPB.0000000000000086,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84918508021&doi=10.1097%2fBPB.0000000000000086&partnerID=40&md5=c8d3dec866c6629de49ffb7dce2d6356",Article,,Scopus,2-s2.0-84918508021
"Belloch, A., Carrió, C., Cabedo, E., García-Soriano, G.","Discovering what is hidden: The role of non-ritualized covert neutralizing strategies in Obsessive-Compulsive Disorder",2014,"Journal of Behavior Therapy and Experimental Psychiatry","49",,,"180","187",,3,10.1016/j.jbtep.2015.02.006,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946552588&doi=10.1016%2fj.jbtep.2015.02.006&partnerID=40&md5=9aeff686d8f0b9865acdfef540e51bac",Article,,Scopus,2-s2.0-84946552588
"McDonnell, E., Ryan, A.A.","The experience of sons caring for a parent with dementia",2014,"Dementia","13","6",,"788","802",,6,10.1177/1471301213485374,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908504305&doi=10.1177%2f1471301213485374&partnerID=40&md5=e2834f31a71f95588b5fe82ba44f86d4",Article,,Scopus,2-s2.0-84908504305
"Holden, R.R., Lambert, C.E.","Response latencies are alive and well for identifying fakers on a self-report personality inventory: A reconsideration of van Hooft and Born (2012)",2014,"Behavior Research Methods","47","4",,"1436","1442",,2,10.3758/s13428-014-0524-5,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947039128&doi=10.3758%2fs13428-014-0524-5&partnerID=40&md5=926f277fafd3f11e18f27cefbeccb523",Article,,Scopus,2-s2.0-84947039128
"Snowden, A., MacArthur, E.","IMatter: Validation of the NHS Scotland Employee Engagement Index",2014,"BMC Health Services Research","14","1", 535,"","",,1,10.1186/s12913-014-0535-z,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920837345&doi=10.1186%2fs12913-014-0535-z&partnerID=40&md5=a707c150acecbf750652f5cc1fe12d0c",Article,,Scopus,2-s2.0-84920837345
"Swaffer, K.","Dementia: Stigma, Language, and Dementia-friendly",2014,"Dementia","13","6",,"709","716",,15,10.1177/1471301214548143,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908542160&doi=10.1177%2f1471301214548143&partnerID=40&md5=1ec22fc73366f955e2f624121777d6fd",Editorial,,Scopus,2-s2.0-84908542160
"Nelis, S.M., Clare, L., Whitaker, C.J.","Attachment in people with dementia and their caregivers: A systematic review",2014,"Dementia","13","6",,"747","767",,3,10.1177/1471301213485232,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908554273&doi=10.1177%2f1471301213485232&partnerID=40&md5=19cba91dc0dc8a7bc6a9ae003235fd83",Article,,Scopus,2-s2.0-84908554273
"Dodgshun, A.J., De Silva, M.P., Bradbeer, P., Cross, S.","Enrollment in clinical cancer trials: How are we doing and what are the obstacles to improving enrollment rates? A 2-year retrospective review of pediatric cancer trial enrollment in New Zealand",2014,"Journal of Pediatric Hematology/Oncology","36","8",,"630","634",,1,10.1097/MPH.0000000000000123,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84918571040&doi=10.1097%2fMPH.0000000000000123&partnerID=40&md5=74a65c8693053e1d707211bbe9cc244b",Article,,Scopus,2-s2.0-84918571040
"Sun, F.","Caregiving stress and coping: A thematic analysis of Chinese family caregivers of persons with dementia",2014,"Dementia","13","6",,"803","818",,9,10.1177/1471301213485593,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908503266&doi=10.1177%2f1471301213485593&partnerID=40&md5=93afd158cc581cbb58be448bd5b71d1e",Article,,Scopus,2-s2.0-84908503266
"Koyama, S., Aida, J., Kawachi, I., Kondo, N., Subramanian, S.V., Ito, K., Kobashi, G., Masuno, K., Kondo, K., Osaka, K.","Social support improves mental health among the victims relocated to temporary housing following the great east Japan earthquake and Tsunami",2014,"Tohoku Journal of Experimental Medicine","234","3",,"241","247",,21,10.1620/tjem.234.241,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84916216097&doi=10.1620%2ftjem.234.241&partnerID=40&md5=9fc2f92c0b25d59f6a7ad818cb80a597",Article,,Scopus,2-s2.0-84916216097
"Mok, Z., Müller, N.","Staging casual conversations for people with dementia",2014,"Dementia","13","6",,"834","853",,3,10.1177/1471301213488609,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908501142&doi=10.1177%2f1471301213488609&partnerID=40&md5=7767fa8e475416c4d76adf60e6592a7c",Article,,Scopus,2-s2.0-84908501142
"Banks, P., Waugh, A., Henderson, J., Sharp, B., Brown, M., Oliver, J., Marland, G.","Enriching the care of patients with dementia in acute settings? The Dementia Champions Programme in Scotland",2014,"Dementia","13","6",,"717","736",,11,10.1177/1471301213485084,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908503090&doi=10.1177%2f1471301213485084&partnerID=40&md5=494224d30ebacbb7295c46ab9867ea90",Article,,Scopus,2-s2.0-84908503090
"Perrett, R.","First-year student diary",2014,"The Veterinary record","175","18",,"","",,,10.1136/vr.g6684,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922480680&doi=10.1136%2fvr.g6684&partnerID=40&md5=65042c31e1c3c78986876e94322d6df9",Article,,Scopus,2-s2.0-84922480680
