Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Access Type,Source,EID
"Bao, M., Dong, B., Liu, L., Engel, S.A., Jiang, Y.","The Best of Both Worlds: Adaptation During Natural Tasks Produces Long-Lasting Plasticity in Perceptual Ocular Dominance",2018,"Psychological Science","29","1",,"14","33",,,10.1177/0956797617728126,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040709310&doi=10.1177%2f0956797617728126&partnerID=40&md5=56d37df8b45a81764384d54669381b08",Article,,Scopus,2-s2.0-85040709310
"Witt, J.K., Tenhundfeld, N.L., Tymoski, M.J.","Is There a Chastity Belt on Perception?",2018,"Psychological Science","29","1",,"139","146",,,10.1177/0956797617730892,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040717243&doi=10.1177%2f0956797617730892&partnerID=40&md5=b6e82c3c9a79074521d248849424b4d7",Article,,Scopus,2-s2.0-85040717243
"Wang, H.-T., Poerio, G., Murphy, C., Bzdok, D., Jefferies, E., Smallwood, J.","Dimensions of Experience: Exploring the Heterogeneity of the Wandering Mind",2018,"Psychological Science","29","1",,"56","71",,,10.1177/0956797617728727,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040713554&doi=10.1177%2f0956797617728727&partnerID=40&md5=9c24c8dd52dfbe948fe5d71a1d6bb6e6",Article,,Scopus,2-s2.0-85040713554
"Denissen, J.J.A., Bleidorn, W., Hennecke, M., Luhmann, M., Orth, U., Specht, J., Zimmermann, J.","Uncovering the Power of Personality to Shape Income",2018,"Psychological Science","29","1",,"3","13",,,10.1177/0956797617724435,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040723414&doi=10.1177%2f0956797617724435&partnerID=40&md5=d12f53c4e8bd6def2c7535101a65d280",Article,,Scopus,2-s2.0-85040723414
"Gottlieb, S., Lombrozo, T.","Can Science Explain the Human Mind? Intuitive Judgments About the Limits of Science",2018,"Psychological Science","29","1",,"121","130",,1,10.1177/0956797617722609,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040747234&doi=10.1177%2f0956797617722609&partnerID=40&md5=65973f5bfe5d50d4576f9cdd3038a5d1",Article,,Scopus,2-s2.0-85040747234
"Bartholow, B.D., Loersch, C., Ito, T.A., Levsen, M.P., Volpert-Esmond, H.I., Fleming, K.A., Bolls, P., Carter, B.K.","University-Affiliated Alcohol Marketing Enhances the Incentive Salience of Alcohol Cues",2018,"Psychological Science","29","1",,"83","94",,,10.1177/0956797617731367,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040734096&doi=10.1177%2f0956797617731367&partnerID=40&md5=9277954c35517e1e9da5df16b0dbff38",Article,,Scopus,2-s2.0-85040734096
"Bard, K.A., Hopkins, W.D.","Early Socioemotional Intervention Mediates Long-Term Effects of Atypical Rearing on Structural Covariation in Gray Matter in Adult Chimpanzees",2018,"Psychological Science",,,,"","",,,10.1177/0956797617740685,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043478645&doi=10.1177%2f0956797617740685&partnerID=40&md5=55e4d52ce5621e1a00fa6f1593e9a90a",Article in Press,,Scopus,2-s2.0-85043478645
"Sasser, T.R., Bierman, K.L., Heinrichs, B., Nix, R.L.","Preschool Intervention Can Promote Sustained Growth in the Executive-Function Skills of Children Exhibiting Early Deficits",2017,"Psychological Science","28","12",,"1719","1730",,,10.1177/0956797617711640,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038233396&doi=10.1177%2f0956797617711640&partnerID=40&md5=340c7e754b28209f3a1069b90c018ac9",Article,,Scopus,2-s2.0-85038233396
"Wetzel, E., Brown, A., Hill, P.L., Chung, J.M., Robins, R.W., Roberts, B.W.","The Narcissism Epidemic Is Dead; Long Live the Narcissism Epidemic",2017,"Psychological Science","28","12",,"1833","1847",,1,10.1177/0956797617724208,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038240277&doi=10.1177%2f0956797617724208&partnerID=40&md5=1303a3cbcaac94b10d50aec1ba2b5d17",Article,,Scopus,2-s2.0-85038240277
[No author name available],"Corrigendum: The Wisdom in Virtue: Pursuit of Virtue Predicts Wise Reasoning About Personal Conflicts (Psychological Science, (2017), 28, 12, (1848-1856), 10.1177/0956797617722621)",2017,"Psychological Science","28","12",,"1872","",,,10.1177/0956797617744516,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038264262&doi=10.1177%2f0956797617744516&partnerID=40&md5=f958aa535422f3fc337044156681f0e9",Erratum,,Scopus,2-s2.0-85038264262
"Walco, D.K., Risen, J.L.","The Empirical Case for Acquiescing to Intuition",2017,"Psychological Science","28","12",,"1807","1820",,,10.1177/0956797617723377,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038219726&doi=10.1177%2f0956797617723377&partnerID=40&md5=86a1b5b5eca9b106f47c6fa46f0f893f",Article,,Scopus,2-s2.0-85038219726
"Gerstenberg, T., Peterson, M.F., Goodman, N.D., Lagnado, D.A., Tenenbaum, J.B.","Eye-Tracking Causality",2017,"Psychological Science","28","12",,"1731","1744",,,10.1177/0956797617713053,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038222090&doi=10.1177%2f0956797617713053&partnerID=40&md5=d94d54a267e64f956dac6a5650c03689",Article,,Scopus,2-s2.0-85038222090
"Petersen, M.B.","Healthy Out-Group Members Are Represented Psychologically as Infected In-Group Members",2017,"Psychological Science","28","12",,"1857","1863",,1,10.1177/0956797617728270,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038241846&doi=10.1177%2f0956797617728270&partnerID=40&md5=6c0c3f85e0120266d08a7f146830c525",Article,,Scopus,2-s2.0-85038241846
"Park, Y.E., Sy, J.L., Hong, S.W., Tong, F.","Reprioritization of Features of Multidimensional Objects Stored in Visual Working Memory",2017,"Psychological Science","28","12",,"1773","1785",,,10.1177/0956797617719949,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038257325&doi=10.1177%2f0956797617719949&partnerID=40&md5=8e38a182d25fd9d3fa0a075574da301f",Article,,Scopus,2-s2.0-85038257325
"West, T.V., Koslov, K., Page-Gould, E., Major, B., Mendes, W.B.","Contagious Anxiety: Anxious European Americans Can Transmit Their Physiological Reactivity to African Americans",2017,"Psychological Science","28","12",,"1796","1806",,,10.1177/0956797617722551,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038264169&doi=10.1177%2f0956797617722551&partnerID=40&md5=2287a8f1a663f2bdf24473a3e6ed7bfd",Article,,Scopus,2-s2.0-85038264169
"Zhao, L., Heyman, G.D., Chen, L., Lee, K.","Praising Young Children for Being Smart Promotes Cheating",2017,"Psychological Science","28","12",,"1868","1870",,,10.1177/0956797617721529,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038228243&doi=10.1177%2f0956797617721529&partnerID=40&md5=46598599d5b1a032ada8063958a0f0a7",Article,,Scopus,2-s2.0-85038228243
"Rohrer, J.M., Egloff, B., Schmukle, S.C.","Probing Birth-Order Effects on Narrow Traits Using Specification-Curve Analysis",2017,"Psychological Science","28","12",,"1821","1832",,,10.1177/0956797617723726,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038237380&doi=10.1177%2f0956797617723726&partnerID=40&md5=697a19e5c5a42a6647b0081ea12c0a17",Article,,Scopus,2-s2.0-85038237380
"Garon-Carrier, G., Boivin, M., Kovas, Y., Feng, B., Brendgen, M., Vitaro, F., Séguin, J.R., Tremblay, R.E., Dionne, G.","Persistent Genetic and Family-Wide Environmental Contributions to Early Number Knowledge and Later Achievement in Mathematics",2017,"Psychological Science","28","12",,"1707","1718",,,10.1177/0956797617721480,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038246112&doi=10.1177%2f0956797617721480&partnerID=40&md5=9e6679a5b3b2cb1ddbe3ce99744cb5b8",Article,,Scopus,2-s2.0-85038246112
"Rosenbaum, D., Mama, Y., Algom, D.","Stand by Your Stroop: Standing Up Enhances Selective Attention and Cognitive Control",2017,"Psychological Science","28","12",,"1864","1867",,1,10.1177/0956797617721270,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038256043&doi=10.1177%2f0956797617721270&partnerID=40&md5=3a1517d3424880e2d65a0f08697a41a2",Article,,Scopus,2-s2.0-85038256043
"Dindo, L., Brock, R.L., Aksan, N., Gamez, W., Kochanska, G., Clark, L.A.","Attachment and Effortful Control in Toddlerhood Predict Academic Achievement Over a Decade Later",2017,"Psychological Science","28","12",,"1786","1795",,,10.1177/0956797617721271,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038235037&doi=10.1177%2f0956797617721271&partnerID=40&md5=4e5c4b1ce9d69150aee2a6e5c5a2ceba",Article,,Scopus,2-s2.0-85038235037
"Schroeder, J., Kardas, M., Epley, N.","The Humanizing Voice: Speech Reveals, and Text Conceals, a More Thoughtful Mind in the Midst of Disagreement",2017,"Psychological Science","28","12",,"1745","1762",,,10.1177/0956797617713798,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038264282&doi=10.1177%2f0956797617713798&partnerID=40&md5=c410d90c1a77eb6d3cc3dfe8d4df409a",Article,,Scopus,2-s2.0-85038264282
"Huynh, A.C., Oakes, H., Shay, G.R., McGregor, I.","The Wisdom in Virtue: Pursuit of Virtue Predicts Wise Reasoning About Personal Conflicts",2017,"Psychological Science","28","12",,"1848","1856",,1,10.1177/0956797617722621,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85036633707&doi=10.1177%2f0956797617722621&partnerID=40&md5=4c095085cf77714305422ca28d8a8ccc",Article,,Scopus,2-s2.0-85036633707
"Algoe, S.B., Kurtz, L.E., Grewen, K.","Oxytocin and Social Bonds: The Role of Oxytocin in Perceptions of Romantic Partners’ Bonding Behavior",2017,"Psychological Science","28","12",,"1763","1772",,1,10.1177/0956797617716922,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038238203&doi=10.1177%2f0956797617716922&partnerID=40&md5=eccd5ffc958e41c750d00939e7ea78b1",Article,,Scopus,2-s2.0-85038238203
"Roberts, K.H., Truong, G., Kingstone, A., Todd, R.M.","The Blur of Pleasure: Appetitively Appealing Stimuli Decrease Subjective Temporal Perceptual Acuity",2017,"Psychological Science","28","11",,"1563","1582",,,10.1177/0956797617702698,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033240413&doi=10.1177%2f0956797617702698&partnerID=40&md5=cabd68c65940d1c2755955b6e9d12019",Article,,Scopus,2-s2.0-85033240413
"Kosinski, M.","Facial Width-to-Height Ratio Does Not Predict Self-Reported Behavioral Tendencies",2017,"Psychological Science","28","11",,"1675","1682",,1,10.1177/0956797617716929,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033236337&doi=10.1177%2f0956797617716929&partnerID=40&md5=723178df877ca92ff5395dfa3807a1b6",Article,,Scopus,2-s2.0-85033236337
"Park, J., Lu, F.-C., Hedgcock, W.M.","Relative Effects of Forward and Backward Planning on Goal Pursuit",2017,"Psychological Science","28","11",,"1620","1630",,,10.1177/0956797617715510,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033227446&doi=10.1177%2f0956797617715510&partnerID=40&md5=966a162718619461096e912d4f28439d",Article,,Scopus,2-s2.0-85033227446
"Robey, A.M., Dougherty, M.R., Buttaccio, D.R.","Making Retrospective Confidence Judgments Improves Learners’ Ability to Decide What Not to Study",2017,"Psychological Science","28","11",,"1683","1693",,,10.1177/0956797617718800,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033235625&doi=10.1177%2f0956797617718800&partnerID=40&md5=1c8a08047bca48ffe2727a4b86a03c18",Article,,Scopus,2-s2.0-85033235625
"Kominsky, J.F., Strickland, B., Wertz, A.E., Elsner, C., Wynn, K., Keil, F.C.","Categories and Constraints in Causal Perception",2017,"Psychological Science","28","11",,"1649","1662",,1,10.1177/0956797617719930,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033216454&doi=10.1177%2f0956797617719930&partnerID=40&md5=756576cbcff3577806862d6f5b4faa23",Article,,Scopus,2-s2.0-85033216454
"Anderson, S.F., Kelley, K., Maxwell, S.E.","Sample-Size Planning for More Accurate Statistical Power: A Method Adjusting Sample Effect Sizes for Publication Bias and Uncertainty",2017,"Psychological Science","28","11",,"1547","1562",,5,10.1177/0956797617723724,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033228473&doi=10.1177%2f0956797617723724&partnerID=40&md5=d0ffa5bb81a786ab4fd46ee201310d5e",Article,,Scopus,2-s2.0-85033228473
"Schepers, S.T., Bouton, M.E.","Hunger as a Context: Food Seeking That Is Inhibited During Hunger Can Renew in the Context of Satiety",2017,"Psychological Science","28","11",,"1640","1648",,,10.1177/0956797617719084,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033223945&doi=10.1177%2f0956797617719084&partnerID=40&md5=55bba463e1fe1aa82492ba0e14c35b48",Article,,Scopus,2-s2.0-85033223945
"Scheibehenne, B., Gronau, Q.F., Jamil, T., Wagenmakers, E.-J.","Fixed or Random? A Resolution Through Model Averaging: Reply to Carlsson, Schimmack, Williams, and Bürkner (2017)",2017,"Psychological Science","28","11",,"1698","1701",,,10.1177/0956797617724426,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033231895&doi=10.1177%2f0956797617724426&partnerID=40&md5=e93bd64b6758fd1374b47b5daadca491",Note,,Scopus,2-s2.0-85033231895
"Chan, M.-P.S., Jones, C.R., Hall Jamieson, K., Albarracín, D.","Debunking: A Meta-Analysis of the Psychological Efficacy of Messages Countering Misinformation",2017,"Psychological Science","28","11",,"1531","1546",,3,10.1177/0956797617714579,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033238001&doi=10.1177%2f0956797617714579&partnerID=40&md5=ecc32a20d598295374c090a5fb74623d",Article,,Scopus,2-s2.0-85033238001
"Pruden, S.M., Levine, S.C.","Parents’ Spatial Language Mediates a Sex Difference in Preschoolers’ Spatial-Language Use",2017,"Psychological Science","28","11",,"1583","1596",,1,10.1177/0956797617711968,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033224367&doi=10.1177%2f0956797617711968&partnerID=40&md5=d860598837d085e337f203901763a3c5",Article,,Scopus,2-s2.0-85033224367
"Peters, K., Jetten, J., Radova, D., Austin, K.","Gossiping About Deviance: Evidence That Deviance Spurs the Gossip That Builds Bonds",2017,"Psychological Science","28","11",,"1610","1619",,1,10.1177/0956797617716918,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033239269&doi=10.1177%2f0956797617716918&partnerID=40&md5=acf3c0e13b752b76419347df1ae5ca7a",Article,,Scopus,2-s2.0-85033239269
"Goldfarb, D., Lagattuta, K.H., Kramer, H.J., Kennedy, K., Tashjian, S.M.","When Your Kind Cannot Live Here: How Generic Language and Criminal Sanctions Shape Social Categorization",2017,"Psychological Science","28","11",,"1597","1609",,1,10.1177/0956797617714827,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033222884&doi=10.1177%2f0956797617714827&partnerID=40&md5=0c398e03f142f5e275f07b8b1da4bad6",Article,,Scopus,2-s2.0-85033222884
"Mõttus, R., Realo, A., Vainik, U., Allik, J., Esko, T.","Educational Attainment and Personality Are Genetically Intertwined",2017,"Psychological Science","28","11",,"1631","1639",,,10.1177/0956797617719083,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033212950&doi=10.1177%2f0956797617719083&partnerID=40&md5=645f44291f7b8096b69778d7b9e64526",Article,,Scopus,2-s2.0-85033212950
"Carlsson, R., Schimmack, U., Williams, D.R., Bürkner, P.-C.","Bayes Factors From Pooled Data Are No Substitute for Bayesian Meta-Analysis: Commentary on Scheibehenne, Jamil, and Wagenmakers (2016)",2017,"Psychological Science","28","11",,"1694","1697",,1,10.1177/0956797616684682,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033239754&doi=10.1177%2f0956797616684682&partnerID=40&md5=0bc348a67d30f74f555394a3221a8ffc",Note,,Scopus,2-s2.0-85033239754
[No author name available],"Corrigendum to: Relative Effects of Forward and Backward Planning on Goal Pursuit (Psychological Science, (2017), 28, 11, (1620-1630), 10.1177/0956797617715510)",2017,"Psychological Science","29","2",,"312","313",,,10.1177/0956797617752922,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042118278&doi=10.1177%2f0956797617752922&partnerID=40&md5=8d6990645844de1f8501d7ae9f6a316b",Erratum,,Scopus,2-s2.0-85042118278
"Sparkman, G., Walton, G.M.","Dynamic Norms Promote Sustainable Behavior, Even if It Is Counternormative",2017,"Psychological Science","28","11",,"1663","1674",,1,10.1177/0956797617719950,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033241207&doi=10.1177%2f0956797617719950&partnerID=40&md5=40b3021d16356f571c3ae1872f967186",Article,,Scopus,2-s2.0-85033241207
"Romano, A., Balliet, D.","Reciprocity Outperforms Conformity to Promote Cooperation",2017,"Psychological Science","28","10",,"1490","1502",,1,10.1177/0956797617714828,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031098246&doi=10.1177%2f0956797617714828&partnerID=40&md5=25606ee9f83e14c337d8e2b681c3031b",Article,,Scopus,2-s2.0-85031098246
"Lovett, A., Franconeri, S.L.","Topological Relations Between Objects Are Categorically Coded",2017,"Psychological Science","28","10",,"1408","1418",,,10.1177/0956797617709814,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031109339&doi=10.1177%2f0956797617709814&partnerID=40&md5=e7b0efcf9b38878be7c1088bf668c251",Article,,Scopus,2-s2.0-85031109339
"Kievit, R.A., Lindenberger, U., Goodyer, I.M., Jones, P.B., Fonagy, P., Bullmore, E.T., Dolan, R.J.","Mutualistic Coupling Between Vocabulary and Reasoning Supports Cognitive Development During Late Adolescence and Early Adulthood",2017,"Psychological Science","28","10",,"1419","1431",,,10.1177/0956797617710785,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031120779&doi=10.1177%2f0956797617710785&partnerID=40&md5=753aca48f10a8d2ae6d88e3170c46885",Article,,Scopus,2-s2.0-85031120779
"Van den Driessche, C., Bastian, M., Peyre, H., Stordeur, C., Acquaviva, É., Bahadori, S., Delorme, R., Sackur, J.","Attentional Lapses in Attention-Deficit/Hyperactivity Disorder: Blank Rather Than Wandering Thoughts",2017,"Psychological Science","28","10",,"1375","1386",,,10.1177/0956797617708234,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031121181&doi=10.1177%2f0956797617708234&partnerID=40&md5=94c8d8b9858b7c14262b7c075fca70b4",Article,,Scopus,2-s2.0-85031121181
"Yoo, J., Miyamoto, Y., Rigotti, A., Ryff, C.D.","Linking Positive Affect to Blood Lipids: A Cultural Perspective",2017,"Psychological Science","28","10",,"1468","1477",,1,10.1177/0956797617713309,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031128752&doi=10.1177%2f0956797617713309&partnerID=40&md5=5113e9c9e793e27405d29e2851b76404",Article,,Scopus,2-s2.0-85031128752
