Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Access Type,Source,EID
"Lane, S.M., Roussel, C.C., Villa, D., Morita, S.K.","Features and Feedback: Enhancing Metamnemonic Knowledge at Retrieval Reduces Source-Monitoring Errors",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","6",,"1131","1142",,17,10.1037/0278-7393.33.6.1131,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-36048957829&doi=10.1037%2f0278-7393.33.6.1131&partnerID=40&md5=a3ea6678334079b763cb4df44883142f",Article,,Scopus,2-s2.0-36048957829
"Hughes, R.W., Vachon, F., Jones, D.M.","Disruption of Short-Term Memory by Changing and Deviant Sounds: Support for a Duplex-Mechanism Account of Auditory Distraction",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","6",,"1050","1061",,95,10.1037/0278-7393.33.6.1050,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-36048933608&doi=10.1037%2f0278-7393.33.6.1050&partnerID=40&md5=a8c3747d1246c90c7612d05a615a674a",Article,,Scopus,2-s2.0-36048933608
"Clay, F., Bowers, J.S., Davis, C.J., Hanley, D.A.","Teaching Adults New Words: The Role of Practice and Consolidation",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","5",,"970","976",,42,10.1037/0278-7393.33.5.970,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548834156&doi=10.1037%2f0278-7393.33.5.970&partnerID=40&md5=67159a59fd6dd65b0ac644799e4d77cc",Article,,Scopus,2-s2.0-34548834156
"Roelofs, A., Özdemir, R., Levelt, W.J.M.","Influences of Spoken Word Planning on Speech Recognition",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","5",,"900","913",,13,10.1037/0278-7393.33.5.900,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548812305&doi=10.1037%2f0278-7393.33.5.900&partnerID=40&md5=e97292ec3d176268b412293346a7f292",Article,,Scopus,2-s2.0-34548812305
"Camp, G., Pecher, D., Schmidt, H.G.","No Retrieval-Induced Forgetting Using Item-Specific Independent Cues: Evidence Against a General Inhibitory Account",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","5",,"950","958",,69,10.1037/0278-7393.33.5.950,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548819890&doi=10.1037%2f0278-7393.33.5.950&partnerID=40&md5=377d7166ed6bbfbcac0586eb33fb3de6",Article,,Scopus,2-s2.0-34548819890
"Arnold, J.E., Kam, C.L.H., Tanenhaus, M.K.","If You Say Thee uh You Are Describing Something Hard: The On-Line Attribution of Disfluency During Reference Comprehension",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","5",,"914","930",,65,10.1037/0278-7393.33.5.914,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548826764&doi=10.1037%2f0278-7393.33.5.914&partnerID=40&md5=49b63c201ae2558d8d351cdce21496a6",Article,,Scopus,2-s2.0-34548826764
"Cho, Y.S., Proctor, R.W.","When Is an Odd Number Not Odd? Influence of Task Rule on the MARC Effect for Numeric Classification",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","5",,"832","842",,14,10.1037/0278-7393.33.5.832,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548831351&doi=10.1037%2f0278-7393.33.5.832&partnerID=40&md5=c58c2d56b371ba13eb40684d3d922fb6",Article,,Scopus,2-s2.0-34548831351
"Ramponi, C., Richardson-Klavehn, A., Gardiner, J.M.","Component Processes of Conceptual Priming and Associative Cued Recall: The Roles of Preexisting Representation and Depth of Processing",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","5",,"843","862",,22,10.1037/0278-7393.33.5.843,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548837189&doi=10.1037%2f0278-7393.33.5.843&partnerID=40&md5=efaf5396c8b5867de06915322da3626b",Article,,Scopus,2-s2.0-34548837189
"Bao, M., Li, Z.-H., Zhang, D.-R.","Binding Facilitates Attention Switching Within Working Memory",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","5",,"959","969",,13,10.1037/0278-7393.33.5.959,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548822130&doi=10.1037%2f0278-7393.33.5.959&partnerID=40&md5=ac1bea71d98d9cd0de83c60350c55543",Article,,Scopus,2-s2.0-34548822130
"Moss, J., Kotovsky, K., Cagan, J.","The Influence of Open Goals on the Acquisition of Problem-Relevant Information",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","5",,"876","891",,41,10.1037/0278-7393.33.5.876,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548817844&doi=10.1037%2f0278-7393.33.5.876&partnerID=40&md5=026b534eb4c5b7383f3ad72c75f5fe2e",Article,,Scopus,2-s2.0-34548817844
"Altmann, E.M.","Cue-Independent Task-Specific Representations in Task Switching: Evidence From Backward Inhibition",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","5",,"892","899",,25,10.1037/0278-7393.33.5.892,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548848241&doi=10.1037%2f0278-7393.33.5.892&partnerID=40&md5=b7997b9a4d122e218058cdcd0c574086",Article,,Scopus,2-s2.0-34548848241
"Spitzer, B., Bäuml, K.-H.","Retrieval-Induced Forgetting in Item Recognition: Evidence for a Reduction in General Memory Strength",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","5",,"863","875",,59,10.1037/0278-7393.33.5.863,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548815239&doi=10.1037%2f0278-7393.33.5.863&partnerID=40&md5=b71c7d1b8ce6c8dce56412c71e97869b",Article,,Scopus,2-s2.0-34548815239
"Pastötter, B., Bäuml, K.-H.","The Crucial Role of Postcue Encoding in Directed Forgetting and Context-Dependent Forgetting",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","5",,"977","982",,49,10.1037/0278-7393.33.5.977,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548822946&doi=10.1037%2f0278-7393.33.5.977&partnerID=40&md5=5c16dd47797a30ab3ec0dc2b65fbcb2a",Article,,Scopus,2-s2.0-34548822946
"Richmond, J., Colombo, M., Hayne, H.","Interpreting Visual Preferences in the Visual Paired-Comparison Task",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","5",,"823","831",,29,10.1037/0278-7393.33.5.823,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548864653&doi=10.1037%2f0278-7393.33.5.823&partnerID=40&md5=02c7954e99534dd363a083a69c62637a",Article,,Scopus,2-s2.0-34548864653
"Bernolet, S., Hartsuiker, R.J., Pickering, M.J.","Shared Syntactic Representations in Bilinguals: Evidence for the Role of Word-Order Repetition",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","5",,"931","949",,73,10.1037/0278-7393.33.5.931,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548838825&doi=10.1037%2f0278-7393.33.5.931&partnerID=40&md5=020db7f8623cb6bede75df1beb3494a5",Article,,Scopus,2-s2.0-34548838825
"Carlson, R.A., Avraamides, M.N., Cary, M., Strasberg, S.","What Do the Hands Externalize in Simple Arithmetic?",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","4",,"747","756",,37,10.1037/0278-7393.33.4.747,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548155481&doi=10.1037%2f0278-7393.33.4.747&partnerID=40&md5=fa35e885f43153174372de69391391d8",Article,,Scopus,2-s2.0-34548155481
"Hutchison, K.A.","Attentional Control and the Relatedness Proportion Effect in Semantic Priming",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","4",,"645","662",,63,10.1037/0278-7393.33.4.645,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548162140&doi=10.1037%2f0278-7393.33.4.645&partnerID=40&md5=eb4fd0db3178bb02aba771f2501d15b0",Article,,Scopus,2-s2.0-34548162140
"Haigh, C.A., Jared, D.","The Activation of Phonological Representations by Bilinguals While Reading Silently: Evidence From Interlingual Homophones",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","4",,"623","644",,39,10.1037/0278-7393.33.4.623,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548155996&doi=10.1037%2f0278-7393.33.4.623&partnerID=40&md5=a984959f4281238ea248d9a1d7f73547",Article,,Scopus,2-s2.0-34548155996
"Sumner, M., Samuel, A.G.","Lexical Inhibition and Sublexical Facilitation Are Surprisingly Long Lasting",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","4",,"769","790",,12,10.1037/0278-7393.33.4.769,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548149504&doi=10.1037%2f0278-7393.33.4.769&partnerID=40&md5=08ff0bb54f0c599b96703194b76aeaa5",Article,,Scopus,2-s2.0-34548149504
"Allum, P.H., Wheeldon, L.R.","Planning Scope in Spoken Sentence Production: The Role of Grammatical Units",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","4",,"791","810",,44,10.1037/0278-7393.33.4.791,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548176000&doi=10.1037%2f0278-7393.33.4.791&partnerID=40&md5=21f0422126c03c1a6b0725564029148f",Article,,Scopus,2-s2.0-34548176000
"Duyck, W., Van Assche, E., Drieghe, D., Hartsuiker, R.J.","Visual Word Recognition by Bilinguals in a Sentence Context: Evidence for Nonselective Lexical Access",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","4",,"663","679",,117,10.1037/0278-7393.33.4.663,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548186209&doi=10.1037%2f0278-7393.33.4.663&partnerID=40&md5=5f7c2909c0f5326616b9e123d9ff4498",Article,,Scopus,2-s2.0-34548186209
"White, C.M., Koehler, D.J.","Choice Strategies in Multiple-Cue Probability Learning",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","4",,"757","768",,5,10.1037/0278-7393.33.4.757,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548187250&doi=10.1037%2f0278-7393.33.4.757&partnerID=40&md5=7a5ce7c15f97deb4d5fcd2b4d92afc24",Article,,Scopus,2-s2.0-34548187250
"Maguire, P., Devereux, B., Costello, F., Cater, A.","A Reanalysis of the CARIN Theory of Conceptual Combination",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","4",,"811","821",,12,10.1037/0278-7393.33.4.811,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548166281&doi=10.1037%2f0278-7393.33.4.811&partnerID=40&md5=08db797db04610ae49cd2ac8f5e424f0",Article,,Scopus,2-s2.0-34548166281
"Klauer, K.C., Stahl, C., Erdfelder, E.","The Abstract Selection Task: New Data and an Almost Comprehensive Model",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","4",,"680","703",,38,10.1037/0278-7393.33.4.680,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548156984&doi=10.1037%2f0278-7393.33.4.680&partnerID=40&md5=282140fc2618906fd1b11766d1ac3053",Article,,Scopus,2-s2.0-34548156984
"Karpicke, J.D., Roediger III, H.L.","Expanding Retrieval Practice Promotes Short-Term Retention, but Equally Spaced Retrieval Enhances Long-Term Retention",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","4",,"704","719",,128,10.1037/0278-7393.33.4.704,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548170744&doi=10.1037%2f0278-7393.33.4.704&partnerID=40&md5=c7ea2e69978f2409423bc3aaa71ad230",Article,,Scopus,2-s2.0-34548170744
"Landy, D., Goldstone, R.L.","How Abstract Is Symbolic Thought?",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","4",,"720","733",,87,10.1037/0278-7393.33.4.720,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548161419&doi=10.1037%2f0278-7393.33.4.720&partnerID=40&md5=725ec9ad6628ab614cad7da4ded2a7c2",Article,,Scopus,2-s2.0-34548161419
"Smith, R.E., Hunt, R.R., McVay, J.C., McConnell, M.D.","The Cost of Event-Based Prospective Memory: Salient Target Events",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","4",,"734","746",,133,10.1037/0278-7393.33.4.734,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548165042&doi=10.1037%2f0278-7393.33.4.734&partnerID=40&md5=66e2f15531936332c5279544d8926605",Article,,Scopus,2-s2.0-34548165042
"Arrington, C.M., Logan, G.D., Schneider, D.W.","Separating Cue Encoding From Target Processing in the Explicit Task-Cuing Procedure: Are There ""True"" Task Switch Effects?",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","3",,"484","502",,57,10.1037/0278-7393.33.3.484,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547413840&doi=10.1037%2f0278-7393.33.3.484&partnerID=40&md5=babd664b730b83dcdf3a3f7672dbfe9b",Article,,Scopus,2-s2.0-34547413840
"Staub, A.","The Parser Doesn't Ignore Intransitivity, After All",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","3",,"550","569",,46,10.1037/0278-7393.33.3.550,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547435652&doi=10.1037%2f0278-7393.33.3.550&partnerID=40&md5=6d2ec527709d5d7614cdac22e8917279",Article,,Scopus,2-s2.0-34547435652
"Rahman, R.A., Melinger, A.","When Bees Hamper the Production of Honey: Lexical Interference From Associates in Speech Production",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","3",,"604","614",,78,10.1037/0278-7393.33.3.604,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547445435&doi=10.1037%2f0278-7393.33.3.604&partnerID=40&md5=17e3891bb761b06516933a1101b9209d",Article,,Scopus,2-s2.0-34547445435
"Mahon, B.Z., Costa, A., Peterson, R., Vargas, K.A., Caramazza, A.","Lexical Selection Is Not by Competition: A Reinterpretation of Semantic Interference and Facilitation Effects in the Picture-Word Interference Paradigm",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","3",,"503","535",,230,10.1037/0278-7393.33.3.503,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547417976&doi=10.1037%2f0278-7393.33.3.503&partnerID=40&md5=b13f2c9072f3d08de67517db63a100c8",Article,,Scopus,2-s2.0-34547417976
"Altmann, E.M.","Comparing Switch Costs: Alternating Runs and Explicit Cuing",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","3",,"475","483",,39,10.1037/0278-7393.33.3.475,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547471154&doi=10.1037%2f0278-7393.33.3.475&partnerID=40&md5=89455c11b24ffaf47e3ee636ee3c0d2f",Article,,Scopus,2-s2.0-34547471154
"McCabe, D.P., Balota, D.A.","Context Effects on Remembering and Knowing: The Expectancy Heuristic",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","3",,"536","549",,25,10.1037/0278-7393.33.3.536,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547460469&doi=10.1037%2f0278-7393.33.3.536&partnerID=40&md5=23a1545d322a8f5ab98d8ebac9785d67",Article,,Scopus,2-s2.0-34547460469
"Johnson, E.J., Häubl, G., Keinan, A.","Aspects of Endowment: A Query Theory of Value Construction",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","3",,"461","474",,164,10.1037/0278-7393.33.3.461,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547432447&doi=10.1037%2f0278-7393.33.3.461&partnerID=40&md5=31b827a8eb5b0fad76ed6bad6173bab2",Article,,Scopus,2-s2.0-34547432447
"Halford, G.S., Busby, J.","Acquisition of Structured Knowledge Without Instruction: The Relational Schema Induction Paradigm",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","3",,"586","603",,11,10.1037/0278-7393.33.3.586,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547472452&doi=10.1037%2f0278-7393.33.3.586&partnerID=40&md5=7b091b799c28254d5cc57c2b0003aea5",Article,,Scopus,2-s2.0-34547472452
"Kane, M.J., Conway, A.R.A., Miura, T.K., Colflesh, G.J.H.","Working Memory, Attention Control, and the N-Back Task: A Question of Construct Validity",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","3",,"615","622",,278,10.1037/0278-7393.33.3.615,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547406608&doi=10.1037%2f0278-7393.33.3.615&partnerID=40&md5=82a77c6a1ea33e22259049b1d3517709",Article,,Scopus,2-s2.0-34547406608
"Barrouillet, P., Bernardin, S., Portrat, S., Vergauwe, E., Camos, V.","Time and Cognitive Load in Working Memory",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","3",,"570","585",,226,10.1037/0278-7393.33.3.570,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547437578&doi=10.1037%2f0278-7393.33.3.570&partnerID=40&md5=7886afd76839e6cf1e3bef79265b3b79",Article,,Scopus,2-s2.0-34547437578
"Aslan, A., Bäuml, K.-H., Grundgeiger, T.","The role of inhibitory processes in part-list cuing",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","2",,"335","341",,29,10.1037/0278-7393.33.2.335,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947501124&doi=10.1037%2f0278-7393.33.2.335&partnerID=40&md5=2b697b37de4b2c3d0f241a740a034860",Article,,Scopus,2-s2.0-33947501124
"Verbruggen, F., Liefooghe, B., Vandierendonck, A., Demanet, J.","Short cue presentations encourage advance task preparation: A recipe to diminish the residual switch cost",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","2",,"342","356",,46,10.1037/0278-7393.33.2.342,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947543929&doi=10.1037%2f0278-7393.33.2.342&partnerID=40&md5=fe2be7f152000ba0115e029264507b22",Article,,Scopus,2-s2.0-33947543929
"Goschke, T., Bolte, A.","Implicit learning of semantic category sequences: Response-independent acquisition of abstract sequential regularities",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","2",,"394","406",,32,10.1037/0278-7393.33.2.394,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947517377&doi=10.1037%2f0278-7393.33.2.394&partnerID=40&md5=b10f6d2a7ac5058a8378453d5bb22748",Article,,Scopus,2-s2.0-33947517377
"Gagné, C.L., Spalding, T.L.","Erratum: Relation availability was not confounded with familiarity or plausibility in Gagné and Shoben (1997): Comment on Wisniewski and Murphy (2005) (Journal of Experimental Psychology: Learning, Memory, and Cognition (2006) 32, 6 (1431-1437))",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","2",,"458","",,,10.1037/0278-7393.33.2.458,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947504531&doi=10.1037%2f0278-7393.33.2.458&partnerID=40&md5=fd8e68ad9be41c23b76d22a6373a6949",Erratum,,Scopus,2-s2.0-33947504531
"Vogt, V., Bröder, A.","Independent retrieval of source dimensions: An extension of results by Starns and Hicks (2005) and a comment on the ACSIM measure",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","2",,"443","450",,21,10.1037/0278-7393.33.2.443,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947547205&doi=10.1037%2f0278-7393.33.2.443&partnerID=40&md5=3fbd327f73a54e574d13f7b477045fb6",Article,,Scopus,2-s2.0-33947547205
"Rhodes, M.G., Jacoby, L.L.","On the dynamic nature of response criterion in recognition memory: Effects of base rate, awareness, and feedback",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","2",,"305","320",,50,10.1037/0278-7393.33.2.305,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947544818&doi=10.1037%2f0278-7393.33.2.305&partnerID=40&md5=e564459a340dbe0ceb30ae7272499914",Article,,Scopus,2-s2.0-33947544818
"Cahan, S., Mor, Y.","The effect of working memory capacity limitations on the intuitive assessment of correlation: Amplification, attenuation, or both?",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","2",,"438","442",,2,10.1037/0278-7393.33.2.438,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947546351&doi=10.1037%2f0278-7393.33.2.438&partnerID=40&md5=bb629fbde8c780769231b0c06a282652",Review,,Scopus,2-s2.0-33947546351
"Schneider, D.W., Logan, G.D.","Task switching versus cue switching: Using transition cuing to disentangle sequential effects in task-switching performance",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","2",,"370","378",,29,10.1037/0278-7393.33.2.370,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947540102&doi=10.1037%2f0278-7393.33.2.370&partnerID=40&md5=d7863eaa6ef67417fd08482d3755f45e",Article,,Scopus,2-s2.0-33947540102
"Cleary, A.M., Morris, A.L., Langley, M.M.","Recognition memory for novel stimuli: The structural regularity hypothesis",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","2",,"379","393",,23,10.1037/0278-7393.33.2.379,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947547529&doi=10.1037%2f0278-7393.33.2.379&partnerID=40&md5=dd19b8fed4fa06dcaaf09cada33512f2",Article,,Scopus,2-s2.0-33947547529
"Roediger, H.L., Geraci, L.","Aging and the misinformation effect: A neuropsychological analysis",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","2",,"321","334",,49,10.1037/0278-7393.33.2.321,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947518260&doi=10.1037%2f0278-7393.33.2.321&partnerID=40&md5=236a3400ea7bba58df155197dcac9b2d",Article,,Scopus,2-s2.0-33947518260
"O'Malley, S., Reynolds, M.G., Besner, D.","Qualitative differences between the joint effects of stimulus quality and word frequency in reading aloud and lexical decision: Extensions to Yap and Balota (2007)",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","2",,"451","458",,26,10.1037/0278-7393.33.2.451,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947515451&doi=10.1037%2f0278-7393.33.2.451&partnerID=40&md5=5f7be8d74fe48f7d0fc0fadf318f58dd",Article,,Scopus,2-s2.0-33947515451
"Yap, M.J., Balota, D.A.","Additive and interactive effects on response time distributions in visual word recognition",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","2",,"274","296",,61,10.1037/0278-7393.33.2.274,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947497585&doi=10.1037%2f0278-7393.33.2.274&partnerID=40&md5=1c832e0efd65e0e55617f63e3050021f",Article,,Scopus,2-s2.0-33947497585
"Van Dyke, J.A.","Interference effects from grammatically unavailable constituents during sentence processing",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","2",,"407","430",,84,10.1037/0278-7393.33.2.407,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947509688&doi=10.1037%2f0278-7393.33.2.407&partnerID=40&md5=8b38b91e639b17823fb18b2a1ff0ef1f",Article,,Scopus,2-s2.0-33947509688
"Rickard, T.C.","Forgetting and learning potentiation: Dual consequences of between-session delays in cognitive skill learning",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","2",,"297","304",,17,10.1037/0278-7393.33.2.297,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947499922&doi=10.1037%2f0278-7393.33.2.297&partnerID=40&md5=e46a59b26cc4afeaadf3a77e8e85a525",Article,,Scopus,2-s2.0-33947499922
"Shintel, H., Keysar, B.","You said it before and you'll say it again: Expectations of consistency in communication",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","2",,"357","369",,22,10.1037/0278-7393.33.2.357,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947543638&doi=10.1037%2f0278-7393.33.2.357&partnerID=40&md5=1e1751e95ef52b22cc741d2736efdecb",Article,,Scopus,2-s2.0-33947543638
"Chan, J.C.K., McDermott, K.B.","The testing effect in recognition memory: A dual process account",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","2",,"431","437",,69,10.1037/0278-7393.33.2.431,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947494013&doi=10.1037%2f0278-7393.33.2.431&partnerID=40&md5=d5b73e1ecf12858036161a53aa737ead",Article,,Scopus,2-s2.0-33947494013
"Nairne, J.S., Thompson, S.R., Pandeirada, J.N.S.","Adaptive memory: Survival processing enhances retention",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","2",,"263","273",,194,10.1037/0278-7393.33.2.263,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947546922&doi=10.1037%2f0278-7393.33.2.263&partnerID=40&md5=f313b8ab44d53fa3f1445e2dad8cb2ad",Article,,Scopus,2-s2.0-33947546922
"Martin, R.C.","Editorial for Journal of Experimental Psychology: Learning, Memory, and Cognition",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","1",,"1","",,1,10.1037/0278-7393.33.1.1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846028737&doi=10.1037%2f0278-7393.33.1.1&partnerID=40&md5=9b89c60c4fa111fafc60c92abf1fee6e",Review,,Scopus,2-s2.0-33846028737
"Woltz, D.J., Was, C.A.","Available but unattended conceptual information in working memory: Temporarily active semantic content or persistent memory for prior operations?",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","1",,"155","168",,24,10.1037/0278-7393.33.1.155,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846011059&doi=10.1037%2f0278-7393.33.1.155&partnerID=40&md5=34e4da3a57430e89835a62f0d802fcea",Article,,Scopus,2-s2.0-33846011059
"Bergert, F.B., Nosofsky, R.M.","A response-time approach to comparing generalized rational and take-the-best models of decision making",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","1",,"107","129",,87,10.1037/0278-7393.33.1.107,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845984521&doi=10.1037%2f0278-7393.33.1.107&partnerID=40&md5=e848200cb9fc4aef285bfaf9d65441bd",Article,,Scopus,2-s2.0-33845984521
"Gebauer, G.F., Mackintosh, N.J.","Psychometric intelligence dissociates implicit and explicit learning",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","1",,"34","54",,62,10.1037/0278-7393.33.1.34,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845987375&doi=10.1037%2f0278-7393.33.1.34&partnerID=40&md5=425fec01493471ecd986ca0ea8667aec",Article,,Scopus,2-s2.0-33845987375
"Ferretti, T.R., Kutas, M., McRae, K.","Verb aspect and the activation of event knowledge",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","1",,"182","196",,68,10.1037/0278-7393.33.1.182,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846020895&doi=10.1037%2f0278-7393.33.1.182&partnerID=40&md5=b482832cbbd582be85dbe3c05c027dfb",Article,,Scopus,2-s2.0-33846020895
"Dodson, C.S., Bawa, S., Slotnick, S.D.","Aging, source memory, and misrecollections",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","1",,"169","181",,47,10.1037/0278-7393.33.1.169,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846006874&doi=10.1037%2f0278-7393.33.1.169&partnerID=40&md5=e2c10c33ed800c1facff8c8b707e27f5",Article,,Scopus,2-s2.0-33846006874
"Maddox, W.T., Filoteo, J.V., Lauritzen, J.S.","Within-category discontinuity interacts with verbal rule complexity in perceptual category learning",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","1",,"197","218",,11,10.1037/0278-7393.33.1.197,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846029813&doi=10.1037%2f0278-7393.33.1.197&partnerID=40&md5=fc2f3c04ece42b9f0bd5bae4843b06c3",Article,,Scopus,2-s2.0-33846029813
